════════════════════════════════════════════════════════════════
 Revision 실험 계획
   repo      : /NHNHOME/NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/Safety-WaRP-LLM
   python    : /NHNHOME/NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/miniconda3/envs/hb/bin/python
   safety    : cb
   models    : llama2_7b
   methods   : seal
   tasks     : medqa arc
   eff.batch : 16   epochs: 3   max_len: 1024   seed: 42
   full-param: lr=5e-5 wd=0.01 warmup=0.1
   lora      : r=16 a=16 drop=0.05 wd=0.0 warmup=0.03
               lr=3e-4 (gsm8k/math/medqa/arc) · 7e-5 (agnews)
   out       : /NHNHOME/NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/Safety-WaRP-LLM/outputs/revision_qa_a16
   hf        : kmseong  (업로드 후 로컬 삭제=0, basis 삭제=1)
════════════════════════════════════════════════════════════════

  SEAL top-p     : 0.8 (top80)
  selector epochs: 2
  S2 (full-param): lr=5e-5 wd=0.01 warmup=0.1 epochs=3
  selector ckpt  : /NHNHOME/NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/Safety-WaRP-LLM/seal/ckpt/revision

──────────────────────────────────────────────────────────────
  seal-S1 selector  cb/llama2_7b/medqa  batch=4   (09-07 21:53:15)
──────────────────────────────────────────────────────────────
`torch_dtype` is deprecated! Use `dtype` instead!
[selector] loading model: kmseong/llama2_7b-chat-Safety-FT-lr5e-5
 Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s] Loading checkpoint shards:  33%|███▎      | 1/3 [00:00<00:00,  3.08it/s] Loading checkpoint shards:  67%|██████▋   | 2/3 [00:00<00:00,  3.40it/s] Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00,  3.71it/s] Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00,  3.58it/s]
trainable params: 28,049,408 || all params: 6,766,465,024 || trainable%: 0.4145
[selector] building datasets ...
 Map:   0%|          | 0/10178 [00:00<?, ? examples/s] Map:  97%|█████████▋| 9920/10178 [00:00<00:00, 98785.34 examples/s] Map: 100%|██████████| 10178/10178 [00:00<00:00, 95421.83 examples/s]
[selector] safe=4994  downstream=10178

[selector] epoch 0  ul_weight=0.900
  step 10/5090  safe=0.0649  ft=1.0501  model_loss_ema=0.1377  sel_loss=1.0503
{'loss': 0.1548, 'grad_norm': 6.0625, 'learning_rate': 6.209150326797386e-06, 'epoch': 0.04}
{'loss': 0.1222, 'grad_norm': 2.546875, 'learning_rate': 9.477124183006535e-06, 'epoch': 0.06}
{'loss': 0.1118, 'grad_norm': 2.5, 'learning_rate': 1.2745098039215686e-05, 'epoch': 0.08}
{'loss': 0.109, 'grad_norm': 1.7421875, 'learning_rate': 1.6013071895424836e-05, 'epoch': 0.1}
{'loss': 0.1067, 'grad_norm': 2.703125, 'learning_rate': 1.9281045751633988e-05, 'epoch': 0.12}
{'loss': 0.1095, 'grad_norm': 3.15625, 'learning_rate': 2.2549019607843138e-05, 'epoch': 0.14}
{'loss': 0.113, 'grad_norm': 3.65625, 'learning_rate': 2.581699346405229e-05, 'epoch': 0.16}
{'loss': 0.1099, 'grad_norm': 2.453125, 'learning_rate': 2.9084967320261443e-05, 'epoch': 0.18}
{'loss': 0.1123, 'grad_norm': 1.6328125, 'learning_rate': 3.235294117647059e-05, 'epoch': 0.2}
{'loss': 0.1139, 'grad_norm': 3.078125, 'learning_rate': 3.562091503267974e-05, 'epoch': 0.22}
{'loss': 0.111, 'grad_norm': 1.7578125, 'learning_rate': 3.888888888888889e-05, 'epoch': 0.24}
{'loss': 0.1098, 'grad_norm': 5.6875, 'learning_rate': 4.215686274509804e-05, 'epoch': 0.26}
{'loss': 0.116, 'grad_norm': 1.625, 'learning_rate': 4.542483660130719e-05, 'epoch': 0.28}
{'loss': 0.133, 'grad_norm': 1.4765625, 'learning_rate': 4.869281045751634e-05, 'epoch': 0.29}
{'loss': 0.135, 'grad_norm': 1.2109375, 'learning_rate': 4.999764748726891e-05, 'epoch': 0.31}
{'loss': 0.1535, 'grad_norm': 2.609375, 'learning_rate': 4.9983272623905045e-05, 'epoch': 0.33}
{'loss': 0.1503, 'grad_norm': 0.921875, 'learning_rate': 4.995583735427465e-05, 'epoch': 0.35}
{'loss': 0.1237, 'grad_norm': 2.625, 'learning_rate': 4.9915356020604754e-05, 'epoch': 0.37}
{'loss': 0.1288, 'grad_norm': 1.3515625, 'learning_rate': 4.9861849785161465e-05, 'epoch': 0.39}
{'loss': 0.1304, 'grad_norm': 2.328125, 'learning_rate': 4.979534661918712e-05, 'epoch': 0.41}
{'loss': 0.1155, 'grad_norm': 0.7578125, 'learning_rate': 4.9715881288277835e-05, 'epoch': 0.43}
{'loss': 0.1413, 'grad_norm': 1.1015625, 'learning_rate': 4.9623495334209226e-05, 'epoch': 0.45}
{'loss': 0.1314, 'grad_norm': 2.953125, 'learning_rate': 4.9518237053219816e-05, 'epoch': 0.47}
{'loss': 0.1394, 'grad_norm': 19.375, 'learning_rate': 4.940016147076336e-05, 'epoch': 0.49}
{'loss': 0.1507, 'grad_norm': 9.75, 'learning_rate': 4.926933031274344e-05, 'epoch': 0.51}
{'loss': 0.1339, 'grad_norm': 0.984375, 'learning_rate': 4.912581197324524e-05, 'epoch': 0.53}
{'loss': 0.1278, 'grad_norm': 2.9375, 'learning_rate': 4.896968147878145e-05, 'epoch': 0.55}
{'loss': 0.1688, 'grad_norm': 5.96875, 'learning_rate': 4.880102044907096e-05, 'epoch': 0.57}
{'loss': 0.1285, 'grad_norm': 2.84375, 'learning_rate': 4.861991705437081e-05, 'epoch': 0.59}
{'loss': 0.1619, 'grad_norm': 5.28125, 'learning_rate': 4.8426465969383826e-05, 'epoch': 0.61}
{'loss': 0.1652, 'grad_norm': 1.015625, 'learning_rate': 4.8220768323765866e-05, 'epoch': 0.63}
{'loss': 0.1202, 'grad_norm': 2.015625, 'learning_rate': 4.8002931649258674e-05, 'epoch': 0.65}
{'loss': 0.1365, 'grad_norm': 1.3515625, 'learning_rate': 4.7773069823475945e-05, 'epoch': 0.67}
{'loss': 0.1617, 'grad_norm': 1.390625, 'learning_rate': 4.753130301037199e-05, 'epoch': 0.69}
{'loss': 0.1405, 'grad_norm': 1.640625, 'learning_rate': 4.727775759742408e-05, 'epoch': 0.71}
{'loss': 0.1526, 'grad_norm': 4.125, 'learning_rate': 4.7012566129561365e-05, 'epoch': 0.73}
{'loss': 0.1371, 'grad_norm': 2.484375, 'learning_rate': 4.673586723987491e-05, 'epoch': 0.75}
{'loss': 0.1194, 'grad_norm': 2.796875, 'learning_rate': 4.644780557714502e-05, 'epoch': 0.77}
{'loss': 0.1338, 'grad_norm': 1.15625, 'learning_rate': 4.6148531730223735e-05, 'epoch': 0.79}
{'loss': 0.1314, 'grad_norm': 3.671875, 'learning_rate': 4.5838202149312145e-05, 'epoch': 0.81}
{'loss': 0.1257, 'grad_norm': 0.30859375, 'learning_rate': 4.551697906417353e-05, 'epoch': 0.83}
{'loss': 0.1306, 'grad_norm': 1.3671875, 'learning_rate': 4.518503039932508e-05, 'epoch': 0.84}
{'loss': 0.1261, 'grad_norm': 1.390625, 'learning_rate': 4.4842529686252774e-05, 'epoch': 0.86}
{'loss': 0.1147, 'grad_norm': 1.5390625, 'learning_rate': 4.4489655972694946e-05, 'epoch': 0.88}
{'loss': 0.1081, 'grad_norm': 0.734375, 'learning_rate': 4.41265937290422e-05, 'epoch': 0.9}
{'loss': 0.1353, 'grad_norm': 1.0703125, 'learning_rate': 4.375353275190259e-05, 'epoch': 0.92}
{'loss': 0.1276, 'grad_norm': 0.93359375, 'learning_rate': 4.3370668064882406e-05, 'epoch': 0.94}
{'loss': 0.1204, 'grad_norm': 4.25, 'learning_rate': 4.2978199816634404e-05, 'epoch': 0.96}
{'loss': 0.1194, 'grad_norm': 0.93359375, 'learning_rate': 4.2576333176226944e-05, 'epoch': 0.98}
{'loss': 0.1151, 'grad_norm': 1.078125, 'learning_rate': 4.216527822588857e-05, 'epoch': 1.0}
{'loss': 0.1168, 'grad_norm': 0.6171875, 'learning_rate': 4.17452498511841e-05, 'epoch': 1.02}
{'loss': 0.1268, 'grad_norm': 3.890625, 'learning_rate': 4.1316467628679834e-05, 'epoch': 1.04}
{'loss': 0.1135, 'grad_norm': 1.4921875, 'learning_rate': 4.087915571115629e-05, 'epoch': 1.06}
{'loss': 0.1151, 'grad_norm': 6.25, 'learning_rate': 4.043354271042884e-05, 'epoch': 1.08}
{'loss': 0.1212, 'grad_norm': 0.546875, 'learning_rate': 3.9979861577837155e-05, 'epoch': 1.1}
{'loss': 0.1125, 'grad_norm': 0.65234375, 'learning_rate': 3.951834948246616e-05, 'epoch': 1.12}
{'loss': 0.1093, 'grad_norm': 1.0703125, 'learning_rate': 3.904924768716216e-05, 'epoch': 1.14}
{'loss': 0.1139, 'grad_norm': 1.171875, 'learning_rate': 3.857280142240871e-05, 'epoch': 1.16}
{'loss': 0.1061, 'grad_norm': 1.8828125, 'learning_rate': 3.808925975812855e-05, 'epoch': 1.18}
{'loss': 0.1266, 'grad_norm': 1.3125, 'learning_rate': 3.7598875473478246e-05, 'epoch': 1.2}
{'loss': 0.12, 'grad_norm': 1.7109375, 'learning_rate': 3.7101904924703865e-05, 'epoch': 1.22}
{'loss': 0.0955, 'grad_norm': 0.81640625, 'learning_rate': 3.6598607911126614e-05, 'epoch': 1.24}
{'loss': 0.122, 'grad_norm': 1.5, 'learning_rate': 3.608924753932862e-05, 'epoch': 1.26}
{'loss': 0.1085, 'grad_norm': 0.76171875, 'learning_rate': 3.5574090085609696e-05, 'epoch': 1.28}
{'loss': 0.1155, 'grad_norm': 2.125, 'learning_rate': 3.505340485678717e-05, 'epoch': 1.3}
{'loss': 0.1186, 'grad_norm': 1.3203125, 'learning_rate': 3.452746404941143e-05, 'epoch': 1.32}
{'loss': 0.1044, 'grad_norm': 1.96875, 'learning_rate': 3.399654260747078e-05, 'epoch': 1.34}
{'loss': 0.1194, 'grad_norm': 0.78125, 'learning_rate': 3.346091807866013e-05, 'epoch': 1.36}
{'loss': 0.1041, 'grad_norm': 0.984375, 'learning_rate': 3.2920870469288375e-05, 'epoch': 1.38}
{'loss': 0.1077, 'grad_norm': 0.95703125, 'learning_rate': 3.2376682097900754e-05, 'epoch': 1.39}
{'loss': 0.1146, 'grad_norm': 1.8359375, 'learning_rate': 3.1828637447692187e-05, 'epoch': 1.41}
{'loss': 0.1146, 'grad_norm': 1.4375, 'learning_rate': 3.1277023017789164e-05, 'epoch': 1.43}
{'loss': 0.1086, 'grad_norm': 0.61328125, 'learning_rate': 3.072212717347776e-05, 'epoch': 1.45}
{'loss': 0.1069, 'grad_norm': 4.46875, 'learning_rate': 3.016423999545603e-05, 'epoch': 1.47}
{'loss': 0.1001, 'grad_norm': 1.5078125, 'learning_rate': 2.960365312818967e-05, 'epoch': 1.49}
{'loss': 0.106, 'grad_norm': 1.515625, 'learning_rate': 2.9040659627450195e-05, 'epoch': 1.51}
{'loss': 0.1061, 'grad_norm': 1.1640625, 'learning_rate': 2.8475553807115392e-05, 'epoch': 1.53}
{'loss': 0.0987, 'grad_norm': 1.1875, 'learning_rate': 2.7908631085311933e-05, 'epoch': 1.55}
{'loss': 0.1061, 'grad_norm': 1.203125, 'learning_rate': 2.7340187829980884e-05, 'epoch': 1.57}
{'loss': 0.1002, 'grad_norm': 1.140625, 'learning_rate': 2.6770521203946582e-05, 'epoch': 1.59}
{'loss': 0.1046, 'grad_norm': 0.8515625, 'learning_rate': 2.619992900957e-05, 'epoch': 1.61}
{'loss': 0.103, 'grad_norm': 9.625, 'learning_rate': 2.5628709533067824e-05, 'epoch': 1.63}
{'loss': 0.103, 'grad_norm': 1.5859375, 'learning_rate': 2.505716138857851e-05, 'epoch': 1.65}
{'loss': 0.1135, 'grad_norm': 1.3359375, 'learning_rate': 2.4485583362056974e-05, 'epoch': 1.67}
{'loss': 0.1013, 'grad_norm': 1.78125, 'learning_rate': 2.391427425507943e-05, 'epoch': 1.69}
