════════════════════════════════════════════════════════════════
  Table 7 · Llama-3.1-8B Base × PEFT 7종
    python    : /NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/miniconda3/envs/hb/bin/python
    HF_HOME   : /NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/.hf_cache
    출발 모델 : kmseong/Llama-3.1-8B-base-SSFT_lr5e-5
    LoRA      : r=16 alpha=16 lr=3e-4 ep3 eff.batch16
    SEAL      : full-param lr=1e-5 topp=0.8
    LISA ρ    : 1.0   WSR-LoRA ρ : 0.3   SafeLoRA thr : 0.3
    stages    : 21
    log       : /NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/Safety-WaRP-LLM/logs/revision/llama31_8b_base_20260916_105957.log
════════════════════════════════════════════════════════════════
════════════════════════════════════════════════════════════════
 Revision 실험 계획
   repo      : /NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/Safety-WaRP-LLM
   python    : /NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/miniconda3/envs/hb/bin/python
   safety    : cb
   models    : llama31_8b_base
   methods   : seal
   tasks     : gsm8k
   eff.batch : 16   epochs: 3   max_len: 1024   seed: 42
   full-param: lr=1e-5 wd=0.01 warmup=0.1
   lora      : r=16 a=16 drop=0.05 wd=0.0 warmup=0.03
               lr=3e-4 (gsm8k/math/medqa/arc) · 7e-5 (agnews)
   out       : /NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/Safety-WaRP-LLM/outputs/revision
   hf        : kmseong  (업로드 후 로컬 삭제=0, basis 삭제=0)
════════════════════════════════════════════════════════════════

  SEAL top-p     : 0.8 (top80)
  selector epochs: 2
  S2 (full-param): lr=1e-5 wd=0.01 warmup=0.1 epochs=3
  selector ckpt  : /NHNHOME/26msit001_A/BASE/edge_ai_lab/minseong/Safety-WaRP-LLM/seal/ckpt/revision

──────────────────────────────────────────────────────────────
  seal-S1 selector  cb/llama31_8b_base/gsm8k  batch=4   (09-16 10:59:57)
──────────────────────────────────────────────────────────────
`torch_dtype` is deprecated! Use `dtype` instead!
[selector] loading model: kmseong/Llama-3.1-8B-base-SSFT_lr5e-5
 Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s] Loading checkpoint shards:  25%|██▌       | 1/4 [00:01<00:04,  1.55s/it] Loading checkpoint shards:  50%|█████     | 2/4 [00:03<00:03,  1.57s/it] Loading checkpoint shards:  75%|███████▌  | 3/4 [00:04<00:01,  1.60s/it] Loading checkpoint shards: 100%|██████████| 4/4 [00:05<00:00,  1.14s/it] Loading checkpoint shards: 100%|██████████| 4/4 [00:05<00:00,  1.30s/it]
trainable params: 28,311,552 || all params: 8,058,572,800 || trainable%: 0.3513
[selector] building datasets ...
 Map:   0%|          | 0/7473 [00:00<?, ? examples/s] Map: 100%|██████████| 7473/7473 [00:00<00:00, 95525.84 examples/s]
[selector] safe=4994  downstream=7473

[selector] epoch 0  ul_weight=0.900
  step 10/3738  safe=0.6690  ft=2.5795  model_loss_ema=0.8755  sel_loss=2.5803
{'loss': 1.9958, 'grad_norm': 25.625, 'learning_rate': 1.68141592920354e-06, 'epoch': 0.05}
{'loss': 1.7863, 'grad_norm': 17.875, 'learning_rate': 2.5663716814159294e-06, 'epoch': 0.08}
{'loss': 1.3231, 'grad_norm': 13.0625, 'learning_rate': 3.4513274336283186e-06, 'epoch': 0.11}
{'loss': 0.9337, 'grad_norm': 8.5, 'learning_rate': 4.336283185840709e-06, 'epoch': 0.13}
{'loss': 0.6996, 'grad_norm': 6.625, 'learning_rate': 5.2212389380530985e-06, 'epoch': 0.16}
{'loss': 0.6228, 'grad_norm': 5.125, 'learning_rate': 6.1061946902654865e-06, 'epoch': 0.19}
{'loss': 0.5827, 'grad_norm': 5.1875, 'learning_rate': 6.991150442477876e-06, 'epoch': 0.21}
{'loss': 0.5437, 'grad_norm': 5.21875, 'learning_rate': 7.876106194690266e-06, 'epoch': 0.24}
{'loss': 0.5094, 'grad_norm': 4.84375, 'learning_rate': 8.761061946902656e-06, 'epoch': 0.27}
{'loss': 0.5343, 'grad_norm': 5.09375, 'learning_rate': 9.646017699115045e-06, 'epoch': 0.29}
{'loss': 0.519, 'grad_norm': 4.0625, 'learning_rate': 9.999127536450403e-06, 'epoch': 0.32}
{'loss': 0.5167, 'grad_norm': 5.53125, 'learning_rate': 9.993796917351486e-06, 'epoch': 0.35}
{'loss': 0.4741, 'grad_norm': 4.59375, 'learning_rate': 9.983625542116433e-06, 'epoch': 0.37}
{'loss': 0.4828, 'grad_norm': 4.1875, 'learning_rate': 9.968623270406725e-06, 'epoch': 0.4}
{'loss': 0.4817, 'grad_norm': 4.71875, 'learning_rate': 9.9488046447318e-06, 'epoch': 0.43}
{'loss': 0.4883, 'grad_norm': 4.53125, 'learning_rate': 9.924188876352242e-06, 'epoch': 0.46}
{'loss': 0.4809, 'grad_norm': 4.3125, 'learning_rate': 9.894799826657242e-06, 'epoch': 0.48}
{'loss': 0.4691, 'grad_norm': 4.03125, 'learning_rate': 9.8606659840345e-06, 'epoch': 0.51}
{'loss': 0.4885, 'grad_norm': 4.21875, 'learning_rate': 9.821820436254878e-06, 'epoch': 0.54}
{'loss': 0.4458, 'grad_norm': 4.375, 'learning_rate': 9.77830083839864e-06, 'epoch': 0.56}
{'loss': 0.4634, 'grad_norm': 4.9375, 'learning_rate': 9.730149376354375e-06, 'epoch': 0.59}
{'loss': 0.4839, 'grad_norm': 5.03125, 'learning_rate': 9.677412725925926e-06, 'epoch': 0.62}
{'loss': 0.4537, 'grad_norm': 4.53125, 'learning_rate': 9.620142007587028e-06, 'epoch': 0.64}
{'loss': 0.4559, 'grad_norm': 3.59375, 'learning_rate': 9.558392736927485e-06, 'epoch': 0.67}
{'loss': 0.4751, 'grad_norm': 4.5, 'learning_rate': 9.492224770838916e-06, 'epoch': 0.7}
{'loss': 0.4796, 'grad_norm': 4.6875, 'learning_rate': 9.421702249492249e-06, 'epoch': 0.72}
{'loss': 0.471, 'grad_norm': 4.46875, 'learning_rate': 9.3468935341632e-06, 'epoch': 0.75}
{'loss': 0.4408, 'grad_norm': 4.09375, 'learning_rate': 9.267871140966012e-06, 'epoch': 0.78}
{'loss': 0.452, 'grad_norm': 4.0625, 'learning_rate': 9.184711670559683e-06, 'epoch': 0.8}
{'loss': 0.4238, 'grad_norm': 3.796875, 'learning_rate': 9.09749573389482e-06, 'epoch': 0.83}
{'loss': 0.5044, 'grad_norm': 4.5625, 'learning_rate': 9.006307874073107e-06, 'epoch': 0.86}
{'loss': 0.4541, 'grad_norm': 4.125, 'learning_rate': 8.911236484395127e-06, 'epoch': 0.88}
{'loss': 0.4457, 'grad_norm': 4.96875, 'learning_rate': 8.812373722675985e-06, 'epoch': 0.91}
{'loss': 0.4315, 'grad_norm': 3.65625, 'learning_rate': 8.70981542191176e-06, 'epoch': 0.94}
{'loss': 0.4605, 'grad_norm': 5.21875, 'learning_rate': 8.603660997383441e-06, 'epoch': 0.96}
{'loss': 0.4677, 'grad_norm': 4.25, 'learning_rate': 8.49401335028834e-06, 'epoch': 0.99}
{'loss': 0.3998, 'grad_norm': 3.265625, 'learning_rate': 8.380978767992413e-06, 'epoch': 1.02}
{'loss': 0.3655, 'grad_norm': 3.984375, 'learning_rate': 8.264666821000214e-06, 'epoch': 1.04}
{'loss': 0.386, 'grad_norm': 5.125, 'learning_rate': 8.145190256742285e-06, 'epoch': 1.07}
{'loss': 0.3683, 'grad_norm': 4.15625, 'learning_rate': 8.022664890283022e-06, 'epoch': 1.1}
{'loss': 0.3588, 'grad_norm': 4.96875, 'learning_rate': 7.897209492054894e-06, 'epoch': 1.12}
{'loss': 0.368, 'grad_norm': 7.84375, 'learning_rate': 7.76894567272786e-06, 'epoch': 1.15}
{'loss': 0.3451, 'grad_norm': 4.6875, 'learning_rate': 7.63799776532562e-06, 'epoch': 1.18}
{'loss': 0.3587, 'grad_norm': 5.6875, 'learning_rate': 7.504492704702904e-06, 'epoch': 1.2}
{'loss': 0.343, 'grad_norm': 4.03125, 'learning_rate': 7.368559904500695e-06, 'epoch': 1.23}
{'loss': 0.355, 'grad_norm': 4.03125, 'learning_rate': 7.230331131698625e-06, 'epoch': 1.26}
{'loss': 0.3634, 'grad_norm': 5.0, 'learning_rate': 7.089940378886142e-06, 'epoch': 1.28}
{'loss': 0.3136, 'grad_norm': 4.0625, 'learning_rate': 6.947523734376285e-06, 'epoch': 1.31}
{'loss': 0.3569, 'grad_norm': 4.34375, 'learning_rate': 6.803219250287949e-06, 'epoch': 1.34}
{'loss': 0.3644, 'grad_norm': 4.65625, 'learning_rate': 6.657166808724551e-06, 'epoch': 1.36}
{'loss': 0.3661, 'grad_norm': 4.84375, 'learning_rate': 6.509507986178768e-06, 'epoch': 1.39}
{'loss': 0.3477, 'grad_norm': 4.71875, 'learning_rate': 6.360385916294824e-06, 'epoch': 1.42}
{'loss': 0.3357, 'grad_norm': 4.8125, 'learning_rate': 6.209945151121341e-06, 'epoch': 1.44}
{'loss': 0.3306, 'grad_norm': 4.96875, 'learning_rate': 6.058331520989269e-06, 'epoch': 1.47}
{'loss': 0.354, 'grad_norm': 5.03125, 'learning_rate': 5.9056919931506864e-06, 'epoch': 1.5}
{'loss': 0.3513, 'grad_norm': 4.28125, 'learning_rate': 5.7521745293155376e-06, 'epoch': 1.52}
{'loss': 0.3516, 'grad_norm': 4.375, 'learning_rate': 5.597927942224378e-06, 'epoch': 1.55}
{'loss': 0.3321, 'grad_norm': 5.1875, 'learning_rate': 5.4431017513961824e-06, 'epoch': 1.58}
{'loss': 0.347, 'grad_norm': 4.46875, 'learning_rate': 5.287846038191028e-06, 'epoch': 1.6}
{'loss': 0.3564, 'grad_norm': 4.625, 'learning_rate': 5.132311300328145e-06, 'epoch': 1.63}
{'loss': 0.3483, 'grad_norm': 5.8125, 'learning_rate': 4.976648306000381e-06, 'epoch': 1.66}
{'loss': 0.3211, 'grad_norm': 4.875, 'learning_rate': 4.8210079477264834e-06, 'epoch': 1.69}
{'loss': 0.3612, 'grad_norm': 5.25, 'learning_rate': 4.665541096082852e-06, 'epoch': 1.71}
{'loss': 0.368, 'grad_norm': 4.625, 'learning_rate': 4.51039845345657e-06, 'epoch': 1.74}
{'loss': 0.3489, 'grad_norm': 4.875, 'learning_rate': 4.355730407961472e-06, 'epoch': 1.77}
{'loss': 0.339, 'grad_norm': 4.59375, 'learning_rate': 4.201686887658849e-06, 'epoch': 1.79}
{'loss': 0.3081, 'grad_norm': 4.3125, 'learning_rate': 4.048417215224107e-06, 'epoch': 1.82}
{'loss': 0.3647, 'grad_norm': 5.34375, 'learning_rate': 3.8960699632002626e-06, 'epoch': 1.85}
{'loss': 0.3745, 'grad_norm': 4.15625, 'learning_rate': 3.7447928099785803e-06, 'epoch': 1.87}
{'loss': 0.3555, 'grad_norm': 5.1875, 'learning_rate': 3.594732396645959e-06, 'epoch': 1.9}
{'loss': 0.3375, 'grad_norm': 3.90625, 'learning_rate': 3.4460341848378355e-06, 'epoch': 1.93}
{'loss': 0.3574, 'grad_norm': 5.21875, 'learning_rate': 3.2988423157343873e-06, 'epoch': 1.95}
{'loss': 0.3199, 'grad_norm': 5.125, 'learning_rate': 3.1532994703367353e-06, 'epoch': 1.98}
{'loss': 0.3131, 'grad_norm': 3.96875, 'learning_rate': 3.0095467311585624e-06, 'epoch': 2.01}
{'loss': 0.2833, 'grad_norm': 4.0625, 'learning_rate': 2.8677234454672466e-06, 'epoch': 2.03}
{'loss': 0.2931, 'grad_norm': 4.6875, 'learning_rate': 2.7279670902070443e-06, 'epoch': 2.06}
{'loss': 0.2899, 'grad_norm': 4.21875, 'learning_rate': 2.590413138735305e-06, 'epoch': 2.09}
{'loss': 0.2776, 'grad_norm': 4.46875, 'learning_rate': 2.4551949295008353e-06, 'epoch': 2.11}
{'loss': 0.2978, 'grad_norm': 4.34375, 'learning_rate': 2.3224435367917792e-06, 'epoch': 2.14}
{'loss': 0.2915, 'grad_norm': 5.3125, 'learning_rate': 2.1922876436782497e-06, 'epoch': 2.17}
{'loss': 0.2846, 'grad_norm': 5.3125, 'learning_rate': 2.0648534172728973e-06, 'epoch': 2.19}
{'loss': 0.2763, 'grad_norm': 4.84375, 'learning_rate': 1.9402643864303496e-06, 'epoch': 2.22}
{'loss': 0.2722, 'grad_norm': 5.15625, 'learning_rate': 1.818641322004031e-06, 'epoch': 2.25}
{'loss': 0.2865, 'grad_norm': 4.625, 'learning_rate': 1.7001021197764806e-06, 'epoch': 2.27}
{'loss': 0.2792, 'grad_norm': 5.53125, 'learning_rate': 1.5847616861766263e-06, 'epoch': 2.3}
{'loss': 0.2631, 'grad_norm': 5.0625, 'learning_rate': 1.4727318268947926e-06, 'epoch': 2.33}
