2026-04-26 16:55:55 INFO ======================================================================
2026-04-26 16:55:55 INFO WaRP-Rotated Safe LoRA — apply_warp_safe_lora.py
2026-04-26 16:55:55 INFO ======================================================================
2026-04-26 16:55:55 INFO   base_model        : meta-llama/Llama-2-7b-hf
2026-04-26 16:55:55 INFO   aligned_model     : kmseong/llama2_7b-Safety-FT-lr3e-5
2026-04-26 16:55:55 INFO   lora_adapter_path : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/lora_gsm8k_20260426_163346
2026-04-26 16:55:55 INFO   basis_dir         : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260426_161130/basis
2026-04-26 16:55:55 INFO   output_path       : ./checkpoints/warp_safelora_20260426_165552
2026-04-26 16:55:55 INFO   top_k             : None  (ratio=0.50)
2026-04-26 16:55:55 INFO   select_type       : number
2026-04-26 16:55:55 INFO   threshold         : 0.500
2026-04-26 16:55:55 INFO   num_proj_layers   : 20
2026-04-26 16:55:55 INFO   use_approx        : True
2026-04-26 16:55:55 INFO 
2026-04-26 16:55:56 INFO [Step 1] Loading aligned model: kmseong/llama2_7b-Safety-FT-lr3e-5 ...
`torch_dtype` is deprecated! Use `dtype` instead!
Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:  33%|███▎      | 1/3 [00:00<00:00,  2.40it/s]Loading checkpoint shards:  67%|██████▋   | 2/3 [00:00<00:00,  2.67it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:01<00:00,  2.92it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:01<00:00,  2.82it/s]
2026-04-26 16:55:58 INFO [Step 1] Loading LoRA adapter: /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/lora_gsm8k_20260426_163346 ...
2026-04-26 16:56:25 INFO [Step 1] LoRA adapter loaded.
2026-04-26 16:56:26 INFO [Step 2] Applying WaRP-Rotated Safe LoRA projection...
2026-04-26 16:56:26 INFO ======================================================================
2026-04-26 16:56:26 INFO [WaRPSafeLoRA] Loading WaRP basis from: /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260426_161130/basis
2026-04-26 16:56:26 INFO   Basis metadata: model=kmseong/llama2_7b-Safety-FT-lr3e-5, layer_types=['attn_k', 'attn_o', 'attn_q', 'attn_v', 'ffn_down', 'ffn_gate', 'ffn_up']
2026-04-26 16:56:40 INFO   Loaded 224 basis matrices.
2026-04-26 16:56:40 INFO   Collected 224 LoRA module pairs.
2026-04-26 16:56:40 INFO 
2026-04-26 16:56:40 INFO [WaRPSafeLoRA] Building alignment projectors...
2026-04-26 16:56:40 INFO   Loading base model from meta-llama/Llama-2-7b-hf (cpu, torch.bfloat16)...
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:07<00:07,  7.14s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:09<00:00,  4.35s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:09<00:00,  4.77s/it]
2026-04-26 16:56:50 INFO   Loading aligned model from kmseong/llama2_7b-Safety-FT-lr3e-5 (cpu, torch.bfloat16)...
Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 235.40it/s]
2026-04-26 16:56:51 INFO   Computing alignment deltas & projectors...
2026-04-26 16:56:51 INFO   top_k=None, top_k_ratio=0.50, use_approximation=True
2026-04-26 16:56:51 INFO 
2026-04-26 16:56:51 INFO   Module                                                               in_dim         k     ‖V‖_F  ‖C_rot-C_orig‖_F
2026-04-26 17:00:03 INFO   base_model.model.model.layers.4.mlp.down_proj                         11008      5504    1.3440    0.010946
2026-04-26 17:00:05 INFO   base_model.model.model.layers.4.mlp.gate_proj                          4096      2048    1.2634    0.014596
2026-04-26 17:00:07 INFO   base_model.model.model.layers.4.mlp.up_proj                            4096      2048    1.3106    0.015151
2026-04-26 17:00:07 INFO   base_model.model.model.layers.4.self_attn.k_proj                       4096      2048    0.7483    0.009121
2026-04-26 17:00:08 INFO   base_model.model.model.layers.4.self_attn.o_proj                       4096      2048    0.8872    0.010331
2026-04-26 17:00:09 INFO   base_model.model.model.layers.4.self_attn.q_proj                       4096      2048    0.7399    0.008997
2026-04-26 17:00:09 INFO   base_model.model.model.layers.4.self_attn.v_proj                       4096      2048    0.8602    0.010634
2026-04-26 17:00:11 INFO   base_model.model.model.layers.5.mlp.down_proj                         11008      5504    1.3356    0.010914
2026-04-26 17:00:12 INFO   base_model.model.model.layers.5.mlp.gate_proj                          4096      2048    1.2546    0.014481
2026-04-26 17:00:14 INFO   base_model.model.model.layers.5.mlp.up_proj                            4096      2048    1.3010    0.015070
2026-04-26 17:00:15 INFO   base_model.model.model.layers.5.self_attn.k_proj                       4096      2048    0.7192    0.008943
2026-04-26 17:00:15 INFO   base_model.model.model.layers.5.self_attn.o_proj                       4096      2048    0.8673    0.010051
2026-04-26 17:00:16 INFO   base_model.model.model.layers.5.self_attn.q_proj                       4096      2048    0.7197    0.008884
2026-04-26 17:00:17 INFO   base_model.model.model.layers.5.self_attn.v_proj                       4096      2048    0.8440    0.010710
2026-04-26 17:00:18 INFO   base_model.model.model.layers.6.mlp.down_proj                         11008      5504    1.3492    0.011033
2026-04-26 17:00:20 INFO   base_model.model.model.layers.6.mlp.gate_proj                          4096      2048    1.2625    0.014649
2026-04-26 17:00:21 INFO   base_model.model.model.layers.6.mlp.up_proj                            4096      2048    1.3186    0.015351
2026-04-26 17:00:22 INFO   base_model.model.model.layers.6.self_attn.k_proj                       4096      2048    0.8105    0.009947
2026-04-26 17:00:23 INFO   base_model.model.model.layers.6.self_attn.o_proj                       4096      2048    0.9661    0.011827
2026-04-26 17:00:23 INFO   base_model.model.model.layers.6.self_attn.q_proj                       4096      2048    0.8126    0.009859
2026-04-26 17:00:24 INFO   base_model.model.model.layers.6.self_attn.v_proj                       4096      2048    0.9403    0.011784
2026-04-26 17:00:25 INFO   base_model.model.model.layers.7.mlp.down_proj                         11008      5504    1.3642    0.011130
2026-04-26 17:00:27 INFO   base_model.model.model.layers.7.mlp.gate_proj                          4096      2048    1.2862    0.014931
2026-04-26 17:00:29 INFO   base_model.model.model.layers.7.mlp.up_proj                            4096      2048    1.3378    0.015562
2026-04-26 17:00:29 INFO   base_model.model.model.layers.7.self_attn.k_proj                       4096      2048    0.7870    0.009639
2026-04-26 17:00:30 INFO   base_model.model.model.layers.7.self_attn.o_proj                       4096      2048    0.9410    0.012142
2026-04-26 17:00:31 INFO   base_model.model.model.layers.7.self_attn.q_proj                       4096      2048    0.7865    0.009608
2026-04-26 17:00:31 INFO   base_model.model.model.layers.7.self_attn.v_proj                       4096      2048    0.9080    0.011467
2026-04-26 17:00:32 INFO   base_model.model.model.layers.8.mlp.down_proj                         11008      5504    1.3670    0.011347
2026-04-26 17:00:34 INFO   base_model.model.model.layers.8.mlp.gate_proj                          4096      2048    1.3137    0.015391
2026-04-26 17:00:36 INFO   base_model.model.model.layers.8.mlp.up_proj                            4096      2048    1.3479    0.015892
2026-04-26 17:00:37 INFO   base_model.model.model.layers.8.self_attn.k_proj                       4096      2048    0.7749    0.009634
2026-04-26 17:00:37 INFO   base_model.model.model.layers.8.self_attn.o_proj                       4096      2048    0.9063    0.010602
2026-04-26 17:00:38 INFO   base_model.model.model.layers.8.self_attn.q_proj                       4096      2048    0.7758    0.009729
2026-04-26 17:00:38 INFO   base_model.model.model.layers.8.self_attn.v_proj                       4096      2048    0.8926    0.011321
2026-04-26 17:00:40 INFO   base_model.model.model.layers.9.mlp.down_proj                         11008      5504    1.3663    0.011458
2026-04-26 17:00:41 INFO   base_model.model.model.layers.9.mlp.gate_proj                          4096      2048    1.3353    0.016040
2026-04-26 17:00:43 INFO   base_model.model.model.layers.9.mlp.up_proj                            4096      2048    1.3478    0.016316
2026-04-26 17:00:44 INFO   base_model.model.model.layers.9.self_attn.k_proj                       4096      2048    0.7682    0.009462
2026-04-26 17:00:44 INFO   base_model.model.model.layers.9.self_attn.o_proj                       4096      2048    0.8986    0.010693
2026-04-26 17:00:45 INFO   base_model.model.model.layers.9.self_attn.q_proj                       4096      2048    0.7618    0.009425
2026-04-26 17:00:46 INFO   base_model.model.model.layers.9.self_attn.v_proj                       4096      2048    0.8814    0.011221
2026-04-26 17:00:46 INFO   ---------------------------------------------------------------------------------------------------------
2026-04-26 17:00:46 INFO   Projectors computed: 224 matched, 0 fallback (no basis).
2026-04-26 17:00:47 INFO 
2026-04-26 17:00:47 INFO [WaRPSafeLoRA] Computing per-layer metrics (rotated space)...
2026-04-26 17:00:47 INFO   Module                                                               cos_orig     cos_rot        Δcos  delta_shift   A_space
2026-04-26 17:00:47 INFO   ----------------------------------------------------------------------------------------------------------------------
2026-04-26 17:00:47 INFO   base_model.model.model.layers.0.mlp.down_proj                        0.719607    0.581733   -0.137874      1.1895  orig→k5504
2026-04-26 17:00:47 INFO   base_model.model.model.layers.0.mlp.gate_proj                        0.307581    0.207279   -0.100302      1.8917  orig→k2048
2026-04-26 17:00:48 INFO   base_model.model.model.layers.0.mlp.up_proj                          0.269336    0.184134   -0.085201      1.7304  orig→k2048
2026-04-26 17:00:48 INFO   base_model.model.model.layers.0.self_attn.k_proj                     0.363272    0.351209   -0.012063      0.5540  orig→k2048
2026-04-26 17:00:48 INFO   base_model.model.model.layers.0.self_attn.o_proj                     0.126648    0.122154   -0.004494      0.7134  orig→k2048
2026-04-26 17:00:48 INFO   base_model.model.model.layers.0.self_attn.q_proj                     0.239474    0.234908   -0.004566      0.5240  orig→k2048
2026-04-26 17:00:48 INFO   base_model.model.model.layers.0.self_attn.v_proj                     0.162112    0.139869   -0.022243      0.6992  orig→k2048
2026-04-26 17:00:48 INFO   base_model.model.model.layers.1.mlp.down_proj                        0.749262    0.619308   -0.129953      0.9208  orig→k5504
2026-04-26 17:00:49 INFO   base_model.model.model.layers.1.mlp.gate_proj                        0.377832    0.256916   -0.120916      1.9726  orig→k2048
2026-04-26 17:00:49 INFO   base_model.model.model.layers.1.mlp.up_proj                          0.234956    0.164739   -0.070217      1.4050  orig→k2048
2026-04-26 17:00:49 INFO   base_model.model.model.layers.1.self_attn.k_proj                     0.367626    0.340205   -0.027421      0.8125  orig→k2048
2026-04-26 17:00:49 INFO   base_model.model.model.layers.1.self_attn.o_proj                     0.116757    0.143880   +0.027123      0.7051  orig→k2048
2026-04-26 17:00:49 INFO   base_model.model.model.layers.1.self_attn.q_proj                     0.233511    0.225089   -0.008422      0.6376  orig→k2048
2026-04-26 17:00:49 INFO   base_model.model.model.layers.1.self_attn.v_proj                     0.209281    0.194010   -0.015270      0.6042  orig→k2048
2026-04-26 17:00:49 INFO   base_model.model.model.layers.10.mlp.down_proj                       0.587480    0.438827   -0.148653      0.9680  orig→k5504
2026-04-26 17:00:50 INFO   base_model.model.model.layers.10.mlp.gate_proj                       0.399014    0.266071   -0.132943      2.1409  orig→k2048
2026-04-26 17:00:50 INFO   base_model.model.model.layers.10.mlp.up_proj                         0.299573    0.196731   -0.102841      1.5366  orig→k2048
2026-04-26 17:00:50 INFO   base_model.model.model.layers.10.self_attn.k_proj                    0.488517    0.393617   -0.094900      0.9630  orig→k2048
2026-04-26 17:00:50 INFO   base_model.model.model.layers.10.self_attn.o_proj                    0.414613    0.293517   -0.121096      0.7381  orig→k2048
2026-04-26 17:00:50 INFO   base_model.model.model.layers.10.self_attn.q_proj                    0.488890    0.371074   -0.117816      0.8948  orig→k2048
2026-04-26 17:00:50 INFO   base_model.model.model.layers.10.self_attn.v_proj                    0.260779    0.190481   -0.070298      0.6170  orig→k2048
2026-04-26 17:00:50 INFO   base_model.model.model.layers.11.mlp.down_proj                       0.643718    0.481677   -0.162041      1.1470  orig→k5504
2026-04-26 17:00:51 INFO   base_model.model.model.layers.11.mlp.gate_proj                       0.325468    0.212430   -0.113039      2.6633  orig→k2048
2026-04-26 17:00:51 INFO   base_model.model.model.layers.11.mlp.up_proj                         0.324271    0.210197   -0.114074      1.5977  orig→k2048
2026-04-26 17:00:51 INFO   base_model.model.model.layers.11.self_attn.k_proj                    0.477642    0.375997   -0.101644      0.9322  orig→k2048
2026-04-26 17:00:51 INFO   base_model.model.model.layers.11.self_attn.o_proj                    0.419465    0.308578   -0.110888      0.8315  orig→k2048
2026-04-26 17:00:51 INFO   base_model.model.model.layers.11.self_attn.q_proj                    0.413875    0.301658   -0.112218      0.9819  orig→k2048
2026-04-26 17:00:51 INFO   base_model.model.model.layers.11.self_attn.v_proj                    0.395609    0.286014   -0.109595      0.5660  orig→k2048
2026-04-26 17:00:51 INFO   base_model.model.model.layers.12.mlp.down_proj                       0.667951    0.519789   -0.148162      1.1675  orig→k5504
2026-04-26 17:00:52 INFO   base_model.model.model.layers.12.mlp.gate_proj                       0.359739    0.235642   -0.124097      2.3415  orig→k2048
2026-04-26 17:00:52 INFO   base_model.model.model.layers.12.mlp.up_proj                         0.326949    0.211844   -0.115105      1.6773  orig→k2048
2026-04-26 17:00:52 INFO   base_model.model.model.layers.12.self_attn.k_proj                    0.458999    0.344646   -0.114353      1.0745  orig→k2048
2026-04-26 17:00:52 INFO   base_model.model.model.layers.12.self_attn.o_proj                    0.395807    0.286733   -0.109074      0.8225  orig→k2048
2026-04-26 17:00:52 INFO   base_model.model.model.layers.12.self_attn.q_proj                    0.364854    0.256933   -0.107921      1.0517  orig→k2048
2026-04-26 17:00:52 INFO   base_model.model.model.layers.12.self_attn.v_proj                    0.304050    0.209268   -0.094781      0.6714  orig→k2048
2026-04-26 17:00:52 INFO   base_model.model.model.layers.13.mlp.down_proj                       0.578652    0.413543   -0.165109      1.3453  orig→k5504
2026-04-26 17:00:53 INFO   base_model.model.model.layers.13.mlp.gate_proj                       0.398500    0.266616   -0.131884      2.3439  orig→k2048
2026-04-26 17:00:53 INFO   base_model.model.model.layers.13.mlp.up_proj                         0.241468    0.154705   -0.086763      1.6808  orig→k2048
2026-04-26 17:00:53 INFO   base_model.model.model.layers.13.self_attn.k_proj                    0.447740    0.339323   -0.108416      1.0815  orig→k2048
2026-04-26 17:00:53 INFO   base_model.model.model.layers.13.self_attn.o_proj                    0.364799    0.267792   -0.097008      0.7764  orig→k2048
2026-04-26 17:00:53 INFO   base_model.model.model.layers.13.self_attn.q_proj                    0.404220    0.289299   -0.114922      1.0664  orig→k2048
2026-04-26 17:00:53 INFO   base_model.model.model.layers.13.self_attn.v_proj                    0.362002    0.251106   -0.110896      0.6752  orig→k2048
2026-04-26 17:00:53 INFO   base_model.model.model.layers.14.mlp.down_proj                       0.681925    0.536216   -0.145709      1.2628  orig→k5504
2026-04-26 17:00:54 INFO   base_model.model.model.layers.14.mlp.gate_proj                       0.327491    0.215110   -0.112381      2.5502  orig→k2048
2026-04-26 17:00:54 INFO   base_model.model.model.layers.14.mlp.up_proj                         0.227625    0.144845   -0.082780      1.8094  orig→k2048
2026-04-26 17:00:54 INFO   base_model.model.model.layers.14.self_attn.k_proj                    0.450803    0.329327   -0.121475      1.0905  orig→k2048
2026-04-26 17:00:54 INFO   base_model.model.model.layers.14.self_attn.o_proj                    0.455493    0.337109   -0.118384      0.8224  orig→k2048
2026-04-26 17:00:54 INFO   base_model.model.model.layers.14.self_attn.q_proj                    0.319065    0.215822   -0.103243      1.1104  orig→k2048
2026-04-26 17:00:54 INFO   base_model.model.model.layers.14.self_attn.v_proj                    0.351536    0.246105   -0.105431      0.6705  orig→k2048
2026-04-26 17:00:54 INFO   base_model.model.model.layers.15.mlp.down_proj                       0.655338    0.513151   -0.142188      1.1886  orig→k5504
2026-04-26 17:00:55 INFO   base_model.model.model.layers.15.mlp.gate_proj                       0.320539    0.208188   -0.112351      2.3960  orig→k2048
2026-04-26 17:00:55 INFO   base_model.model.model.layers.15.mlp.up_proj                         0.286502    0.187047   -0.099455      1.7972  orig→k2048
2026-04-26 17:00:55 INFO   base_model.model.model.layers.15.self_attn.k_proj                    0.421825    0.318679   -0.103146      1.0098  orig→k2048
2026-04-26 17:00:55 INFO   base_model.model.model.layers.15.self_attn.o_proj                    0.456802    0.330670   -0.126131      0.7737  orig→k2048
2026-04-26 17:00:55 INFO   base_model.model.model.layers.15.self_attn.q_proj                    0.425492    0.305514   -0.119978      1.0630  orig→k2048
2026-04-26 17:00:55 INFO   base_model.model.model.layers.15.self_attn.v_proj                    0.378072    0.267418   -0.110653      0.5980  orig→k2048
2026-04-26 17:00:55 INFO   base_model.model.model.layers.16.mlp.down_proj                       0.669293    0.527310   -0.141983      1.1782  orig→k5504
2026-04-26 17:00:56 INFO   base_model.model.model.layers.16.mlp.gate_proj                       0.255315    0.160472   -0.094843      2.6896  orig→k2048
2026-04-26 17:00:56 INFO   base_model.model.model.layers.16.mlp.up_proj                         0.280473    0.179013   -0.101460      1.8340  orig→k2048
2026-04-26 17:00:56 INFO   base_model.model.model.layers.16.self_attn.k_proj                    0.505973    0.390524   -0.115449      1.2054  orig→k2048
2026-04-26 17:00:56 INFO   base_model.model.model.layers.16.self_attn.o_proj                    0.470164    0.345901   -0.124262      0.8822  orig→k2048
2026-04-26 17:00:56 INFO   base_model.model.model.layers.16.self_attn.q_proj                    0.382985    0.266761   -0.116224      1.3091  orig→k2048
2026-04-26 17:00:56 INFO   base_model.model.model.layers.16.self_attn.v_proj                    0.446419    0.304870   -0.141550      0.7043  orig→k2048
2026-04-26 17:00:56 INFO   base_model.model.model.layers.17.mlp.down_proj                       0.678181    0.542941   -0.135240      1.0000  orig→k5504
2026-04-26 17:00:57 INFO   base_model.model.model.layers.17.mlp.gate_proj                       0.435963    0.298225   -0.137738      2.6756  orig→k2048
2026-04-26 17:00:57 INFO   base_model.model.model.layers.17.mlp.up_proj                         0.299341    0.187630   -0.111711      1.8501  orig→k2048
2026-04-26 17:00:57 INFO   base_model.model.model.layers.17.self_attn.k_proj                    0.480294    0.357950   -0.122344      1.3532  orig→k2048
2026-04-26 17:00:57 INFO   base_model.model.model.layers.17.self_attn.o_proj                    0.490087    0.376136   -0.113951      0.7779  orig→k2048
2026-04-26 17:00:57 INFO   base_model.model.model.layers.17.self_attn.q_proj                    0.442083    0.313182   -0.128900      1.1134  orig→k2048
2026-04-26 17:00:57 INFO   base_model.model.model.layers.17.self_attn.v_proj                    0.414539    0.291685   -0.122855      0.6776  orig→k2048
2026-04-26 17:00:57 INFO   base_model.model.model.layers.18.mlp.down_proj                       0.629648    0.488636   -0.141013      1.0987  orig→k5504
2026-04-26 17:00:58 INFO   base_model.model.model.layers.18.mlp.gate_proj                       0.410587    0.276934   -0.133653      2.7068  orig→k2048
2026-04-26 17:00:58 INFO   base_model.model.model.layers.18.mlp.up_proj                         0.312055    0.198622   -0.113433      1.8082  orig→k2048
2026-04-26 17:00:58 INFO   base_model.model.model.layers.18.self_attn.k_proj                    0.492066    0.380241   -0.111826      1.2645  orig→k2048
2026-04-26 17:00:58 INFO   base_model.model.model.layers.18.self_attn.o_proj                    0.436800    0.334218   -0.102582      0.7965  orig→k2048
2026-04-26 17:00:58 INFO   base_model.model.model.layers.18.self_attn.q_proj                    0.421708    0.302673   -0.119035      0.9967  orig→k2048
2026-04-26 17:00:58 INFO   base_model.model.model.layers.18.self_attn.v_proj                    0.449094    0.316680   -0.132415      0.6593  orig→k2048
2026-04-26 17:00:58 INFO   base_model.model.model.layers.19.mlp.down_proj                       0.612760    0.489965   -0.122795      0.9111  orig→k5504
2026-04-26 17:00:59 INFO   base_model.model.model.layers.19.mlp.gate_proj                       0.429249    0.297939   -0.131310      2.6146  orig→k2048
2026-04-26 17:00:59 INFO   base_model.model.model.layers.19.mlp.up_proj                         0.281542    0.178209   -0.103334      1.8209  orig→k2048
2026-04-26 17:00:59 INFO   base_model.model.model.layers.19.self_attn.k_proj                    0.503215    0.392996   -0.110219      1.0753  orig→k2048
2026-04-26 17:00:59 INFO   base_model.model.model.layers.19.self_attn.o_proj                    0.468106    0.355947   -0.112158      0.8456  orig→k2048
2026-04-26 17:00:59 INFO   base_model.model.model.layers.19.self_attn.q_proj                    0.406739    0.292719   -0.114020      1.0575  orig→k2048
2026-04-26 17:00:59 INFO   base_model.model.model.layers.19.self_attn.v_proj                    0.436638    0.307829   -0.128809      0.5749  orig→k2048
2026-04-26 17:00:59 INFO   base_model.model.model.layers.2.mlp.down_proj                        0.744551    0.629259   -0.115291      1.1860  orig→k5504
2026-04-26 17:01:00 INFO   base_model.model.model.layers.2.mlp.gate_proj                        0.428170    0.304925   -0.123244      1.9360  orig→k2048
2026-04-26 17:01:00 INFO   base_model.model.model.layers.2.mlp.up_proj                          0.434386    0.320194   -0.114192      1.4104  orig→k2048
2026-04-26 17:01:00 INFO   base_model.model.model.layers.2.self_attn.k_proj                     0.422753    0.402732   -0.020021      0.7250  orig→k2048
2026-04-26 17:01:00 INFO   base_model.model.model.layers.2.self_attn.o_proj                     0.411677    0.334252   -0.077426      0.6930  orig→k2048
2026-04-26 17:01:00 INFO   base_model.model.model.layers.2.self_attn.q_proj                     0.447001    0.429846   -0.017154      0.7604  orig→k2048
2026-04-26 17:01:00 INFO   base_model.model.model.layers.2.self_attn.v_proj                     0.283300    0.251859   -0.031442      0.5762  orig→k2048
2026-04-26 17:01:00 INFO   base_model.model.model.layers.20.mlp.down_proj                       0.634865    0.510076   -0.124789      1.1390  orig→k5504
2026-04-26 17:01:01 INFO   base_model.model.model.layers.20.mlp.gate_proj                       0.285586    0.179825   -0.105762      2.5744  orig→k2048
2026-04-26 17:01:01 INFO   base_model.model.model.layers.20.mlp.up_proj                         0.336598    0.214563   -0.122035      1.8733  orig→k2048
2026-04-26 17:01:01 INFO   base_model.model.model.layers.20.self_attn.k_proj                    0.471656    0.344550   -0.127106      1.5030  orig→k2048
2026-04-26 17:01:01 INFO   base_model.model.model.layers.20.self_attn.o_proj                    0.473824    0.360716   -0.113108      0.9198  orig→k2048
2026-04-26 17:01:01 INFO   base_model.model.model.layers.20.self_attn.q_proj                    0.473318    0.340751   -0.132567      1.3371  orig→k2048
2026-04-26 17:01:01 INFO   base_model.model.model.layers.20.self_attn.v_proj                    0.358581    0.248139   -0.110442      0.6324  orig→k2048
2026-04-26 17:01:01 INFO   base_model.model.model.layers.21.mlp.down_proj                       0.657554    0.529571   -0.127983      0.9710  orig→k5504
2026-04-26 17:01:01 INFO   base_model.model.model.layers.21.mlp.gate_proj                       0.436584    0.304696   -0.131888      2.6875  orig→k2048
2026-04-26 17:01:02 INFO   base_model.model.model.layers.21.mlp.up_proj                         0.382472    0.252915   -0.129556      1.7338  orig→k2048
2026-04-26 17:01:02 INFO   base_model.model.model.layers.21.self_attn.k_proj                    0.481911    0.386466   -0.095445      1.2680  orig→k2048
2026-04-26 17:01:02 INFO   base_model.model.model.layers.21.self_attn.o_proj                    0.542301    0.417769   -0.124532      0.8025  orig→k2048
2026-04-26 17:01:02 INFO   base_model.model.model.layers.21.self_attn.q_proj                    0.444390    0.321924   -0.122466      1.4451  orig→k2048
2026-04-26 17:01:02 INFO   base_model.model.model.layers.21.self_attn.v_proj                    0.497970    0.351851   -0.146119      0.6015  orig→k2048
2026-04-26 17:01:02 INFO   base_model.model.model.layers.22.mlp.down_proj                       0.651686    0.510681   -0.141005      1.1305  orig→k5504
2026-04-26 17:01:02 INFO   base_model.model.model.layers.22.mlp.gate_proj                       0.377101    0.245459   -0.131643      2.5519  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.22.mlp.up_proj                         0.431455    0.308113   -0.123342      2.0937  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.22.self_attn.k_proj                    0.405385    0.327855   -0.077531      0.9157  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.22.self_attn.o_proj                    0.528553    0.400611   -0.127941      0.8085  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.22.self_attn.q_proj                    0.413698    0.306500   -0.107198      0.9386  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.22.self_attn.v_proj                    0.444728    0.308691   -0.136036      0.5973  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.23.mlp.down_proj                       0.674345    0.533474   -0.140871      1.0334  orig→k5504
2026-04-26 17:01:03 INFO   base_model.model.model.layers.23.mlp.gate_proj                       0.407221    0.278120   -0.129101      2.9653  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.23.mlp.up_proj                         0.238149    0.149950   -0.088198      1.8905  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.23.self_attn.k_proj                    0.420469    0.329229   -0.091240      1.2449  orig→k2048
2026-04-26 17:01:03 INFO   base_model.model.model.layers.23.self_attn.o_proj                    0.554548    0.431395   -0.123153      0.7802  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.23.self_attn.q_proj                    0.423307    0.305477   -0.117831      1.1176  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.23.self_attn.v_proj                    0.404638    0.277685   -0.126952      0.5546  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.24.mlp.down_proj                       0.694651    0.562089   -0.132563      1.0088  orig→k5504
2026-04-26 17:01:04 INFO   base_model.model.model.layers.24.mlp.gate_proj                       0.443504    0.304146   -0.139357      3.0380  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.24.mlp.up_proj                         0.321333    0.204800   -0.116533      1.8485  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.24.self_attn.k_proj                    0.461649    0.362822   -0.098827      1.3379  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.24.self_attn.o_proj                    0.516825    0.402047   -0.114778      0.9040  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.24.self_attn.q_proj                    0.418711    0.312165   -0.106546      1.1354  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.24.self_attn.v_proj                    0.414428    0.292570   -0.121858      0.5239  orig→k2048
2026-04-26 17:01:04 INFO   base_model.model.model.layers.25.mlp.down_proj                       0.697722    0.564635   -0.133087      0.9994  orig→k5504
2026-04-26 17:01:05 INFO   base_model.model.model.layers.25.mlp.gate_proj                       0.384027    0.249514   -0.134512      3.1346  orig→k2048
2026-04-26 17:01:05 INFO   base_model.model.model.layers.25.mlp.up_proj                         0.326970    0.211654   -0.115316      1.7354  orig→k2048
2026-04-26 17:01:05 INFO   base_model.model.model.layers.25.self_attn.k_proj                    0.449948    0.344295   -0.105653      1.0977  orig→k2048
2026-04-26 17:01:05 INFO   base_model.model.model.layers.25.self_attn.o_proj                    0.515918    0.395247   -0.120672      0.8368  orig→k2048
2026-04-26 17:01:05 INFO   base_model.model.model.layers.25.self_attn.q_proj                    0.316113    0.223512   -0.092601      1.2035  orig→k2048
2026-04-26 17:01:05 INFO   base_model.model.model.layers.25.self_attn.v_proj                    0.374941    0.261326   -0.113615      0.4973  orig→k2048
2026-04-26 17:01:05 INFO   base_model.model.model.layers.26.mlp.down_proj                       0.691065    0.549017   -0.142048      1.0242  orig→k5504
2026-04-26 17:01:05 INFO   base_model.model.model.layers.26.mlp.gate_proj                       0.432922    0.300353   -0.132569      2.7912  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.26.mlp.up_proj                         0.195744    0.124243   -0.071501      1.9727  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.26.self_attn.k_proj                    0.426012    0.345329   -0.080683      1.1918  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.26.self_attn.o_proj                    0.433287    0.320979   -0.112307      0.6734  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.26.self_attn.q_proj                    0.367351    0.269075   -0.098276      1.0829  orig→k2048
